symbol,date,open,high,low,close,volume,quote_volume,trades,taker_buy_vol,taker_buy_quote,daily_return_pct,price_range_pct,buy_sell_ratio,taker_buy_pct,volume_usd_mil,sma_7,sma_30,sma_90,sma_200,volatility_7d,volatility_30d,vol_sma_7,vol_sma_30,price_vol_ratio
AAVEUSDT,2025-01-15,295.48,323.91,285.65,319.92,238759.852,72865334.06959,254325,117971.86,36010373.52788,8.2566,13.394,0.9767,49.41,72.87,292.437143,325.271,241.836667,176.3397,3.6767,6.4302,55725790.86,92428540.34,4.39e-06
AAVEUSDT,2025-01-16,319.99,321.49,305.1,311.23,161303.479,50644648.25147,178116,77028.632,24199858.59522,-2.7163,5.372,0.914,47.75,50.64,296.737143,323.602,243.528111,177.4087,3.3467,6.3931,53689717.95,89384107.98,6.15e-06
AAVEUSDT,2025-01-17,311.25,336.61,310.86,335.19,167317.241,54555995.52539,196144,86297.1,28121024.8158,7.6985,8.2835,1.0651,51.58,54.56,303.792857,323.450667,245.495222,178.59295,4.088,6.4621,51253612.6,84538892.98,6.14e-06
AAVEUSDT,2025-01-18,335.16,341.91,306.25,315.57,220504.431,70139879.53533,244367,105625.996,33606190.25293,-5.8534,11.6441,0.9195,47.9,70.14,307.845714,323.470333,247.236222,179.71325,5.142,6.4104,57997703.91,79767648.71,4.5e-06
AAVEUSDT,2025-01-19,315.5,348.18,292.59,309.41,542806.161,173939854.59869,706439,259975.789,83252575.12285,-1.952,18.9993,0.9192,47.89,173.94,310.915714,322.804,248.971333,180.83895,5.294,6.3673,79595485.32,78146688.96,1.78e-06
AAVEUSDT,2025-01-20,309.41,365.39,296.13,337.53,1016783.784,343849502.24212,1296003,521779.88,176467460.15837,9.0883,23.3884,1.0541,51.32,343.85,317.767143,324.084,251.025333,182.12895,6.0615,6.3339,116386961.19,85941359.05,9.8e-07
AAVEUSDT,2025-01-21,337.48,378.49,327.09,370.8,684136.842,243640938.8177,752175,351591.07,125345777.73636,9.8569,15.7143,1.0573,51.39,243.64,328.521429,325.811667,253.483,183.58335,6.6801,6.466,144233736.15,90935839.87,1.52e-06
AAVEUSDT,2025-01-22,370.71,372.4,345.22,346.65,233350.263,83697748.28198,346592,109526.088,39310928.16626,-6.5129,7.8732,0.8845,46.94,83.7,332.34,324.582333,255.696444,184.9008,7.2307,5.4415,145781223.89,86299996.14,4.14e-06
AAVEUSDT,2025-01-23,346.64,350.44,324.31,337.41,275833.043,92947274.07023,517175,139252.237,46939670.89611,-2.6655,8.0571,1.0196,50.48,92.95,336.08,323.324667,257.911,186.19685,7.226,5.4482,151824456.15,85382084.35,3.63e-06
AAVEUSDT,2025-01-24,337.41,357.56,327.81,334.97,239363.708,82641994.59997,452095,124935.301,43118496.80304,-0.7232,9.0754,1.0918,52.19,82.64,336.048571,322.157333,260.047444,187.4615,6.679,5.4447,155836741.74,85503996.13,4.05e-06
AAVEUSDT,2025-01-25,334.98,338.6,326.05,326.42,113108.822,37595030.5068,208650,56311.167,18720865.48167,-2.5525,3.8491,0.9914,49.78,37.6,337.598571,321.78,262.030556,188.66715,6.2873,5.2236,151187477.59,84158381.76,8.68e-06
AAVEUSDT,2025-01-26,326.45,336.27,315.79,316.56,111837.022,36636301.5957,199521,53134.947,17414486.57468,-3.0206,6.4853,0.9052,47.51,36.64,338.62,321.531667,263.862444,189.7945,6.3734,5.1989,131572684.3,82196128.51,8.64e-06
AAVEUSDT,2025-01-27,316.52,320.56,288.09,305.07,321955.984,96857925.44649,607637,167244.519,50269776.25403,-3.6296,11.2708,1.081,51.95,96.86,333.982857,319.887333,265.568889,190.856,5.225,4.9296,96288173.33,82887070.47,3.15e-06
AAVEUSDT,2025-01-28,305.07,307.82,280.84,284.16,181046.333,53622816.7993,200696,89327.29,26469318.53711,-6.8542,9.6069,0.9739,49.34,53.62,321.605714,318.268,266.990111,191.78935,2.2202,4.9611,69142727.33,82817506.86,5.3e-06
AAVEUSDT,2025-01-29,284.14,301.96,282.55,290.99,216684.912,63522776.53118,407878,107232.367,31431885.50096,2.4036,6.8696,0.9797,49.49,63.52,313.654286,317.232333,268.628778,192.748,2.8198,4.9576,66260588.51,81746117.28,4.58e-06
AAVEUSDT,2025-01-30,291.0,322.42,286.89,315.44,174687.445,54072326.15725,318343,88558.163,27407811.82666,8.4024,12.3845,1.0282,50.7,54.07,310.515714,317.453,270.562,193.8032,4.9598,5.1419,60707024.52,80908165.13,5.83e-06
AAVEUSDT,2025-01-31,315.49,349.23,312.56,332.71,335111.11,111611456.44787,582642,165118.181,54997668.29103,5.4749,11.7321,0.9713,49.27,111.61,310.192857,317.882,272.720778,194.94645,5.5097,5.1965,64845519.07,82809115.23,2.98e-06
AAVEUSDT,2025-02-01,332.68,333.54,295.0,296.06,167928.935,52745811.45746,309049,83805.026,26347821.77829,-11.0156,13.0644,0.9962,49.91,52.75,305.855714,316.634,274.534,195.92365,6.9195,5.5286,67009916.35,82151576.94,5.61e-06
AAVEUSDT,2025-02-02,296.07,304.77,245.24,258.44,366449.871,100309347.05615,732389,178791.503,49065529.74195,-12.7069,24.2742,0.9527,48.79,100.31,297.552857,313.555333,275.980333,196.72545,8.1997,5.8763,76106065.7,83150636.82,2.58e-06
AAVEUSDT,2025-02-03,258.45,284.98,192.63,276.45,1127436.263,271839379.76652,1802313,553182.009,133713910.5782,6.9687,47.9416,0.9633,49.07,271.84,293.464286,311.050333,277.542778,197.61485,8.9166,6.0452,101103416.32,90066675.83,1.02e-06
AAVEUSDT,2025-02-04,276.45,278.33,248.92,272.3,459215.108,120462915.93371,817869,235145.691,61631217.42665,-1.5012,11.815,1.0494,51.21,120.46,291.77,308.737,278.638222,198.4725,8.5578,6.0335,110652001.91,92681743.5,2.26e-06
AAVEUSDT,2025-02-05,272.3,283.38,256.0,259.71,263653.719,70815671.46264,627960,132048.32,35481722.59966,-4.6236,10.6953,1.0034,50.08,70.82,287.301429,306.010667,279.486111,199.27605,8.6024,6.0774,111693844.04,93097489.74,3.67e-06
AAVEUSDT,2025-02-06,259.71,266.89,239.23,241.48,213477.233,54104385.15391,555432,103827.165,26320260.1415,-7.0194,11.5621,0.9469,48.64,54.1,276.735714,303.830667,280.147667,199.99175,7.6271,5.9359,111698423.9,92906632.58,4.46e-06
AAVEUSDT,2025-02-07,241.44,262.1,231.08,238.05,256448.607,63558216.90992,614468,126213.855,31281956.11061,-1.4204,13.4239,0.9691,49.22,63.56,263.212857,301.988667,280.622111,200.71155,6.6605,5.8948,104833675.39,92463091.11,3.75e-06
AAVEUSDT,2025-02-08,238.06,241.88,231.08,238.84,123643.099,29141573.91782,295776,64796.062,15266733.66595,0.3319,4.6737,1.1011,52.41,29.14,255.038571,300.579,281.164111,201.4335,6.1655,5.8564,101461641.46,91271238.28,8.2e-06
AAVEUSDT,2025-02-09,238.83,252.72,229.75,241.25,184419.346,44850487.30802,406361,97777.648,23802735.09659,1.009,9.9978,1.1285,53.02,44.85,252.582857,299.094,281.695,202.19005,4.4539,5.8498,93538947.21,90379296.76,5.38e-06
AAVEUSDT,2025-02-10,241.23,258.0,234.51,252.61,210359.432,52223768.87974,504010,102750.994,25503575.06826,4.7088,10.0166,0.9549,48.85,52.22,249.177143,297.941,282.511,202.9892,3.8268,5.9221,62165288.51,91355714.38,4.84e-06
AAVEUSDT,2025-02-11,252.62,262.77,242.02,243.75,196526.249,50127596.19955,384890,97528.398,24921957.3673,-3.5074,8.5737,0.9852,49.63,50.13,245.098571,296.468667,283.294778,203.71925,3.9255,5.9507,52117385.69,92268121.43,4.86e-06
AAVEUSDT,2025-02-12,243.72,261.09,231.76,252.81,212497.201,51683072.93968,449058,104487.21,25414913.77325,3.7169,12.6553,0.9674,49.17,51.68,244.112857,295.243333,284.346778,204.4776,4.0831,5.9956,49384157.33,91113918.15,4.89e-06
AAVEUSDT,2025-02-13,252.81,258.17,246.44,256.42,181007.592,45720367.95274,392088,90069.36,22758394.91868,1.4279,4.7598,0.9904,49.76,45.72,246.247143,293.94,285.369222,205.26625,2.8244,5.9883,48186440.59,91014146.61,5.61e-06
AAVEUSDT,2025-02-14,256.42,270.28,253.03,262.61,135543.126,35460408.73271,293322,69391.615,18150903.28956,2.414,6.8174,1.049,51.2,35.46,249.755714,292.029667,286.409889,206.0545,2.668,5.7923,44172467.99,89767315.77,7.41e-06
AAVEUSDT,2025-02-15,262.6,263.67,249.59,253.38,63140.469,16219910.82834,147223,29846.155,7662260.34021,-3.5147,5.6413,0.8964,47.27,16.22,251.832857,290.101333,287.425444,206.79535,3.2644,5.8047,42326516.12,88619824.52,1.562e-05
AAVEUSDT,2025-02-16,253.36,259.0,249.97,253.95,59418.353,15101096.29292,172689,30737.666,7806490.44675,0.225,3.6124,1.0717,51.73,15.1,253.647143,287.393333,288.349556,207.5275,3.2732,5.5965,38076603.12,87304661.21,1.682e-05
AAVEUSDT,2025-02-17,253.91,278.68,249.56,264.57,255620.395,67458650.24924,533121,126890.203,33518212.35632,4.1819,11.6685,0.9857,49.64,67.46,255.355714,285.693333,289.489778,208.26625,3.1724,5.5819,40253014.74,87215286.9,3.92e-06
AAVEUSDT,2025-02-18,264.6,266.12,241.59,249.6,177667.031,44721809.93425,419638,95327.677,23998439.39194,-5.6582,10.1536,1.1577,53.66,44.72,256.191429,283.699667,290.521222,208.9626,3.7075,5.6572,39480759.56,82908018.75,5.58e-06
AAVEUSDT,2025-02-19,249.63,258.41,246.78,252.98,139948.517,35393548.46799,321473,69349.629,17539627.37538,1.3542,4.7127,0.9823,49.55,35.39,256.215714,280.881333,291.451778,209.69965,3.454,5.3715,37153684.64,72626153.62,7.15e-06
AAVEUSDT,2025-02-20,253.01,263.45,251.09,261.28,125911.839,32472579.64933,253398,65243.851,16840395.40899,3.2809,4.9225,1.0754,51.82,32.47,256.91,277.230667,292.427556,210.5201,3.6421,5.0453,35261143.45,65587208.32,8.05e-06
AAVEUSDT,2025-02-21,261.27,269.11,238.59,242.92,258217.285,65684384.36194,673822,133803.236,34012021.47039,-7.0269,12.7918,1.0755,51.82,65.68,254.097143,273.773,293.188333,211.2565,4.4076,5.0653,39578854.25,64986762.85,3.7e-06
AAVEUSDT,2025-02-22,242.94,251.76,239.0,247.14,132479.048,32479364.20143,293545,64048.162,15719724.1795,1.7372,5.3389,0.936,48.35,32.48,253.205714,270.764,294.032778,211.974,4.3594,5.0807,41901633.31,62971165.86,7.61e-06
AAVEUSDT,2025-02-23,247.15,254.24,243.27,247.7,83526.179,20691906.17009,190969,41734.956,10337647.09682,0.2266,4.5094,0.9987,49.97,20.69,252.312857,267.855,294.768889,212.7209,4.3595,5.0848,42700320.43,60906162.91,1.197e-05
AAVEUSDT,2025-02-24,247.71,249.36,205.22,210.78,232853.204,53023499.28008,471318,114534.812,26086787.03527,-14.9051,21.5086,0.968,49.19,53.02,244.628571,264.000333,295.093111,213.2676,6.5355,5.6897,40638156.01,61420445.2,3.98e-06
AAVEUSDT,2025-02-25,210.73,213.55,189.51,205.13,475176.508,94662401.46963,931060,236199.684,47100505.10962,-2.6805,12.6853,0.9884,49.71,94.66,238.275714,260.286,295.033222,213.81185,6.4296,5.6865,47772526.23,63354648.53,2.17e-06
AAVEUSDT,2025-02-26,205.14,211.65,192.08,202.55,295382.838,60106552.43312,620205,145537.947,29627785.22824,-1.2577,10.1885,0.9713,49.27,60.11,231.071429,256.868667,295.059444,214.35805,6.2365,5.669,51302955.37,62129602.76,3.37e-06
AAVEUSDT,2025-02-27,202.57,210.08,196.61,203.97,146454.592,29997254.20002,355189,69228.948,14190271.61886,0.7011,6.8511,0.8965,47.27,30.0,222.884286,254.195667,295.115,214.9221,5.8728,5.576,50949337.45,61342084.01,6.8e-06
AAVEUSDT,2025-02-28,203.97,204.56,178.21,192.25,304630.917,57132041.03261,769374,147898.694,27739936.79262,-5.7459,14.7859,0.9436,48.55,57.13,215.645714,250.904333,294.898111,215.40505,5.7567,5.6058,49727574.11,61129059.49,3.37e-06
AAVEUSDT,2025-03-01,192.25,197.02,183.47,194.99,125176.086,23929834.94104,288301,62283.404,11906395.36774,1.4252,7.3854,0.9903,49.76,23.93,208.195714,246.889333,294.739778,215.8911,5.7138,5.3311,48506212.79,60124309.79,8.15e-06
AAVEUSDT,2025-03-02,195.0,227.0,190.06,223.52,312986.775,65883822.4949,641080,157973.122,33257354.61525,14.6315,19.436,1.0191,50.47,65.88,204.741429,243.249667,294.607889,216.4786,8.8674,5.9654,54962200.84,58600055.32,3.39e-06
AAVEUSDT,2025-03-03,223.5,224.42,177.73,180.91,301482.223,60480566.89103,639478,152608.33,30606485.12527,-19.0632,26.2702,1.0251,50.62,60.48,200.474286,239.411333,293.946889,216.84415,10.0105,6.5746,56027496.21,58857880.5,2.99e-06
AAVEUSDT,2025-03-04,180.94,216.88,167.52,206.7,654727.541,125055567.33283,1204838,335178.46,64018273.29812,14.2557,29.4651,1.0489,51.19,125.06,200.698571,237.686667,293.394333,217.3143,11.65,6.8155,60369377.05,59682754.51,1.65e-06
AAVEUSDT,2025-03-05,206.65,226.28,204.27,220.89,379318.7,81729507.3136,550897,200400.668,43172455.55827,6.865,10.775,1.1201,52.83,81.73,203.318571,235.834667,293.097667,217.8641,11.8249,6.8116,63458370.6,53345758.76,2.7e-06
AAVEUSDT,2025-03-06,220.91,241.83,208.2,208.46,456119.8,102988608.6204,578325,225890.329,51085511.29686,-5.6272,16.1527,0.9812,49.52,102.99,203.96,233.706667,292.283333,218.3495,12.1659,6.8736,73885706.95,52763281.85,2.02e-06
AAVEUSDT,2025-03-07,208.49,212.25,195.3,196.64,372747.706,76523340.09206,467176,198512.396,40798915.42553,-5.6702,8.679,1.1393,53.26,76.52,204.587143,231.604333,291.332667,218.7421,12.159,6.897,76655892.53,52953537.48,2.57e-06
AAVEUSDT,2025-03-08,196.65,199.33,185.13,195.74,246080.737,47058898.33796,362693,135815.859,25952957.08519,-0.4577,7.6703,1.2317,55.19,47.06,204.694286,230.079667,290.367333,219.07635,12.1682,6.7925,79960044.44,52718687.91,4.16e-06
AAVEUSDT,2025-03-09,195.73,198.23,176.22,178.6,265698.51,49642171.05625,386078,128625.656,24018214.085,-8.7565,12.4901,0.9384,48.41,49.64,198.277143,228.098,289.456667,219.26855,10.846,6.958,77639808.52,52254819.72,3.6e-06
AAVEUSDT,2025-03-10,178.61,202.01,175.3,180.36,478366.009,89484975.09577,683322,242177.252,45306834.87949,0.9854,15.2367,1.0254,50.63,89.48,198.198571,226.148667,288.388556,219.49115,8.0794,6.9624,81783295.41,54266266.43,2.02e-06
AAVEUSDT,2025-03-11,180.37,186.08,166.98,182.08,509954.743,90074872.18785,709531,264178.954,46682443.91978,0.9536,11.4385,1.0749,51.8,90.07,194.681429,224.176333,287.047667,219.68495,5.3249,6.962,76786053.24,55773745.92,2.02e-06
AAVEUSDT,2025-03-12,182.08,184.37,163.85,174.83,441159.097,76416268.80873,512894,216322.004,37477328.16254,-3.9818,12.5236,0.9621,49.03,76.42,188.101429,221.583667,284.911222,219.874,3.7808,6.9101,76027019.17,56580162.59,2.29e-06
AAVEUSDT,2025-03-13,174.79,176.26,160.13,162.81,298320.168,50667318.18613,370071,148817.226,25287522.95416,-6.8753,10.0731,0.9954,49.89,50.67,181.58,218.885667,282.523556,220.0107,3.9392,6.9795,68552549.11,56598153.32,3.21e-06
AAVEUSDT,2025-03-14,162.84,177.4,162.06,173.13,248730.998,42283924.5268,242444,129762.025,22061122.0741,6.3387,9.4656,1.0907,52.17,42.28,178.221429,216.229667,280.385333,220.23255,5.1994,7.0578,63661204.03,56284848.37,4.09e-06
AAVEUSDT,2025-03-15,173.13,177.35,171.78,173.01,102136.574,17784078.62804,116598,51427.018,8953536.03932,-0.0693,3.2425,1.0141,50.35,17.78,174.974286,213.449333,278.213444,220.4977,5.2167,7.0453,59479086.93,55353638.73,9.73e-06
AAVEUSDT,2025-03-16,173.0,174.04,163.28,164.72,132975.518,22404883.54762,161003,66837.065,11257931.6142,-4.7916,6.5899,1.0106,50.26,22.4,172.991429,210.186333,275.829,220.69375,4.4766,7.0457,55588045.85,54918454.55,7.35e-06
AAVEUSDT,2025-03-17,164.71,178.13,164.55,174.71,173909.92,29878608.03788,183891,92151.176,15823587.52997,6.0648,8.2528,1.1271,52.99,29.88,172.184286,207.564,273.755778,220.9509,5.2148,7.1579,47072850.56,55373744.46,5.85e-06
AAVEUSDT,2025-03-18,174.72,175.33,164.84,170.08,141000.834,23971685.87669,181057,74220.898,12611527.68122,-2.6501,6.3637,1.1114,52.64,23.97,170.47,204.768333,271.870778,221.1453,5.2439,7.1605,37629538.23,55669430.78,7.1e-06
AAVEUSDT,2025-03-19,170.09,184.64,169.65,182.49,227825.467,40554975.474,321084,123184.859,21938335.17947,7.2966,8.8358,1.1772,54.07,40.55,171.564286,202.032333,270.398667,221.4092,5.8227,7.2612,32506496.33,54772641.62,4.5e-06
AAVEUSDT,2025-03-20,182.5,183.01,171.52,178.77,175786.773,31045482.95962,214963,90061.773,15915856.18511,-2.0385,6.6989,1.0506,51.23,31.05,173.844286,199.671333,268.725,221.69955,4.9937,7.2105,29703377.01,54316764.06,5.76e-06
AAVEUSDT,2025-03-21,178.78,183.32,174.0,178.26,153103.753,27316369.64667,186717,85261.137,15202035.59798,-0.2853,5.3563,1.2567,55.69,27.32,174.577143,197.180667,267.382,221.91635,4.5179,7.1995,27565154.88,54047524.76,6.53e-06
AAVEUSDT,2025-03-22,178.27,183.84,178.23,179.77,84609.274,15316349.085,100125,42292.417,7657700.59571,0.8471,3.1476,0.9994,49.99,15.32,175.542857,194.463667,265.835333,222.2213,4.5118,7.1643,27212622.09,53475650.41,1.174e-05
AAVEUSDT,2025-03-23,179.78,186.53,179.45,185.05,112878.785,20752781.88133,152631,61006.051,11218161.7024,2.9371,3.9454,1.1761,54.05,20.75,178.447143,192.534667,263.63,222.4702,3.8614,7.1053,26976607.57,51977930.33,8.92e-06
AAVEUSDT,2025-03-24,185.06,194.73,181.29,190.77,134165.595,25526690.1257,187974,69945.414,13317360.08495,3.0911,7.4135,1.0892,52.13,25.53,180.741429,190.655667,261.581444,222.77925,3.4475,7.1252,26354905.01,51746174.52,7.47e-06
AAVEUSDT,2025-03-25,190.76,192.53,185.33,186.67,114808.321,21588934.61383,99525,59596.111,11209310.84791,-2.1492,3.885,1.0794,51.91,21.59,183.111429,188.621333,259.544556,223.07835,3.3555,7.1289,26014511.97,51776075.47,8.65e-06
AAVEUSDT,2025-03-26,186.69,190.37,175.13,177.43,185901.176,34123683.12782,140504,94748.193,17399517.14027,-4.9499,8.7021,1.0394,50.97,34.12,182.388571,187.509667,257.763333,223.33985,2.9249,6.6605,25095755.92,51146081.6,5.2e-06
AAVEUSDT,2025-03-27,177.45,186.23,177.08,184.72,111413.715,20424742.97322,103940,54922.328,10070523.57711,4.1087,5.1672,0.9722,49.3,20.42,183.238571,186.829333,256.215667,223.63355,3.2437,6.694,23578507.35,48671492.98,9.04e-06
AAVEUSDT,2025-03-28,184.76,187.01,168.44,175.83,161365.104,28378115.00495,123298,78806.24,13865543.45233,-4.8127,11.0247,0.9545,48.84,28.38,182.891429,185.938667,254.231556,223.81285,3.8284,6.746,23730185.26,47613878.4,6.2e-06
AAVEUSDT,2025-03-29,175.92,180.61,165.82,168.15,176026.568,30716936.44494,169551,82476.837,14355814.79928,-4.3679,8.9193,0.8816,46.85,30.72,181.231429,184.744667,252.402778,223.90065,4.1035,6.7848,25930269.17,47637867.81,5.47e-06
AAVEUSDT,2025-03-30,168.16,169.57,161.33,163.67,132333.992,21914692.16086,139010,61441.715,10177387.17247,-2.6643,5.1075,0.8667,46.43,21.91,178.177143,183.792,250.642889,223.97165,3.7681,6.7244,26096256.35,46463956.18,7.47e-06
AAVEUSDT,2025-03-31,163.68,164.61,151.86,159.59,174133.212,27536905.74863,249825,88685.232,14016391.83691,-2.4928,8.3959,1.0379,50.93,27.54,173.722857,182.612,248.984778,224.04455,3.1268,6.7275,26383430.01,46584191.88,5.8e-06
AAVEUSDT,2025-04-01,159.62,171.46,159.16,166.04,153539.609,25565557.84774,165305,79355.237,13216953.77548,4.0416,7.7281,1.0697,51.68,25.57,170.775714,180.696,247.275889,224.1531,3.9906,6.1633,26951519.04,45240249.72,6.49e-06
AAVEUSDT,2025-04-02,166.06,168.99,149.5,150.29,280168.932,44843821.05634,267702,151260.386,24207580.4126,-9.4857,13.0368,1.1734,53.99,44.84,166.898571,179.675333,245.240222,224.20425,4.8931,5.3832,28482967.32,44719024.86,3.35e-06
AAVEUSDT,2025-04-03,150.24,157.27,146.31,151.13,154185.86,23243097.90303,148601,76664.928,11556644.03047,0.5589,7.4909,0.989,49.72,23.24,162.1,177.823,243.021667,224.24305,4.2699,4.6168,28885589.45,41325275.88,6.5e-06
AAVEUSDT,2025-04-04,151.13,154.07,144.38,152.02,196022.179,29454737.31206,172162,97914.463,14718525.12546,0.5889,6.7115,0.998,49.95,29.45,158.698571,175.527333,240.804111,224.30165,4.3219,4.3877,29039392.64,39582783.55,5.16e-06
AAVEUSDT,2025-04-05,151.98,155.46,149.47,152.53,69132.948,10522448.0765,94046,35565.816,5409509.60857,0.3355,4.0075,1.0595,51.45,10.52,156.467143,173.663,238.702222,224.3613,4.2529,4.312,26154465.73,36500578.19,1.45e-05
AAVEUSDT,2025-04-06,152.52,152.59,126.33,129.0,214453.046,29358640.07418,190727,100034.945,13687519.72513,-15.4265,20.7868,0.8743,46.65,29.36,151.514286,171.408333,236.341111,224.2975,6.8664,4.9946,27217886.86,34928421.53,4.39e-06
AAVEUSDT,2025-04-07,129.05,136.29,114.05,132.03,596014.993,75031948.70312,435995,279644.141,35164283.66123,2.3488,19.5002,0.8839,46.92,75.03,147.577143,169.284667,234.398333,224.20575,7.1776,5.0364,34002893.0,35860856.54,1.76e-06
AAVEUSDT,2025-04-08,132.02,136.14,123.54,125.3,361650.137,47351859.71261,286215,178107.166,23355496.38582,-5.0973,10.1991,0.9704,49.25,47.35,141.757143,167.508,232.531556,224.0652,6.6123,4.8887,37115221.83,35784512.83,2.65e-06
AAVEUSDT,2025-04-09,125.32,145.15,119.84,143.15,345619.119,45868478.56064,397195,181012.454,24044220.1433,14.2458,21.1198,1.0997,52.37,45.87,140.737143,166.267667,230.998444,224.0081,8.8726,5.6237,37261601.48,34330629.61,3.12e-06
AAVEUSDT,2025-04-10,143.15,143.37,128.21,131.95,290061.213,39337978.84374,229374,137949.528,18690709.12449,-7.824,11.8244,0.9069,47.56,39.34,137.997143,164.596667,229.289,223.8573,9.2857,5.7659,39560870.18,32639399.83,3.35e-06
AAVEUSDT,2025-04-11,131.94,139.47,131.3,136.49,224809.006,30416363.1541,166992,114250.84,15460792.28199,3.4407,6.2224,1.0334,50.82,30.42,135.778571,163.318667,227.614444,223.68,9.456,5.7886,39698245.3,31106069.64,4.49e-06
AAVEUSDT,2025-04-12,136.48,150.16,133.73,148.1,174860.528,25076457.34238,144056,86374.306,12379340.87749,8.5061,12.2859,0.9761,49.4,25.08,135.145714,162.828333,226.060889,223.59005,10.1474,5.899,41777389.48,30253040.95,5.91e-06
AAVEUSDT,2025-04-13,148.11,148.42,136.6,139.18,159795.965,22781572.29458,148107,75790.125,10810429.92237,-6.023,8.653,0.9022,47.43,22.78,136.6,161.696667,224.389889,223.46065,8.1952,5.8621,40837808.37,29602962.54,6.11e-06
AAVEUSDT,2025-04-14,139.18,147.23,136.84,137.65,178287.761,25280716.18457,178932,87574.837,12423000.32286,-1.0993,7.5928,0.9654,49.12,25.28,137.402857,160.518,222.635778,223.32285,8.2302,5.8622,33730489.44,29852850.46,5.44e-06
AAVEUSDT,2025-04-15,137.66,142.18,133.54,134.23,148674.597,20478144.33511,130385,68972.537,9508759.21924,-2.4846,6.47,0.8654,46.39,20.48,138.678571,159.501667,220.572556,223.14205,7.9691,5.8202,29891387.25,29788625.82,6.55e-06
AAVEUSDT,2025-04-16,134.21,137.51,129.81,133.98,160676.004,21564203.98506,152029,85679.87,11498878.40151,-0.1862,5.9317,1.1425,53.32,21.56,137.368571,158.144,218.603111,222.9923,5.5454,5.6869,26419348.02,29511479.02,6.21e-06
AAVEUSDT,2025-04-17,133.99,141.57,133.85,138.94,112434.126,15521131.06323,119772,57984.01,8003453.42972,3.702,5.7677,1.0649,51.57,15.52,138.367143,157.106,216.422556,222.8795,4.773,5.7307,23016941.19,29229793.86,8.95e-06
AAVEUSDT,2025-04-18,138.93,141.19,137.19,138.42,76592.913,10658010.5075,72752,36287.73,5045428.27249,-0.3743,2.9157,0.9003,47.38,10.66,138.642857,155.637,214.454222,222.78795,4.6421,5.5382,20194319.39,28233228.36,1.299e-05
AAVEUSDT,2025-04-19,138.42,143.0,137.93,141.99,66400.56,9299558.31322,58253,33404.446,4679916.20515,2.5791,3.6758,1.0124,50.31,9.3,137.77,154.411,212.594,222.77385,3.2154,5.5658,17940476.67,27508364.2,1.527e-05
AAVEUSDT,2025-04-20,142.0,143.52,136.81,140.94,64713.51,9075809.82426,69158,31584.16,4426767.17884,-0.7395,4.9046,0.9534,48.81,9.08,138.021429,153.167,210.409667,222.78285,2.1672,5.5655,15982510.6,26900345.54,1.553e-05
AAVEUSDT,2025-04-21,140.94,146.06,139.05,142.86,136874.98,19631675.72092,138369,70430.356,10109074.29988,1.3623,5.0414,1.06,51.46,19.63,138.765714,151.936667,207.877,222.7785,2.1205,5.571,15175504.82,27044189.76,7.28e-06
AAVEUSDT,2025-04-22,142.87,159.03,139.75,158.2,204783.652,30660190.43228,223585,102207.355,15302818.41565,10.7378,13.7961,0.9964,49.91,30.66,142.19,151.041667,205.783111,222.81325,4.0115,5.9138,16630082.84,27374436.71,5.16e-06
AAVEUSDT,2025-04-23,158.22,168.91,157.73,168.14,248577.84,40828852.82342,256731,124029.264,20367331.50627,6.2832,7.0881,0.9958,49.9,40.83,147.07,150.287333,203.902333,222.91165,4.0506,6.0059,19382175.53,27884508.8,4.12e-06
AAVEUSDT,2025-04-24,168.12,170.7,158.27,167.92,238796.662,39327190.39146,235889,122305.827,20138494.82959,-0.1308,7.8537,1.0499,51.22,39.33,151.21,149.662333,202.046222,223.00065,4.2515,5.9951,22783041.14,28475784.0,4.27e-06
AAVEUSDT,2025-04-25,167.91,170.61,162.87,166.46,216716.797,36181832.88953,227857,104795.697,17498993.4965,-0.8695,4.7523,0.9363,48.36,36.18,155.215714,149.296667,200.268889,223.09955,4.317,5.929,26429301.49,28544388.99,4.6e-06
AAVEUSDT,2025-04-26,166.48,173.2,164.41,172.91,143654.91,24282516.92268,157044,68308.041,11550608.07189,3.8748,5.3464,0.9066,47.55,24.28,159.632857,148.903,198.672778,223.24835,4.3364,5.9235,28569724.14,28672981.45,7.12e-06
AAVEUSDT,2025-04-27,172.95,179.39,165.42,166.62,167845.334,28678052.0195,195342,84342.873,14404097.33122,-3.6377,8.4452,1.0101,50.25,28.68,163.301429,148.596,197.134444,223.38425,4.8529,5.8947,31370044.46,28682979.35,5.81e-06
AAVEUSDT,2025-04-28,166.6,174.96,161.78,166.25,203546.061,34239848.03773,203560,101120.121,17007087.82464,-0.2221,8.1469,0.9873,49.68,34.24,166.642857,148.532667,195.824333,223.512,4.9517,5.8374,33456926.22,28800409.74,4.86e-06
AAVEUSDT,2025-04-29,166.26,171.31,163.34,165.63,138619.239,23259797.36167,165319,65361.643,10973856.13443,-0.3729,4.8794,0.8922,47.15,23.26,167.704286,148.598,194.431444,223.6206,3.297,5.8145,32399727.21,28845246.58,7.12e-06
AAVEUSDT,2025-04-30,165.61,166.99,155.43,164.19,142427.485,23045665.07012,162916,71626.065,11595930.15165,-0.8694,7.4374,1.0116,50.29,23.05,167.14,148.751333,192.750889,223.6679,2.2081,5.7961,29859271.81,28695538.56,7.12e-06
