DATE,SYMBOL,RETURN
2025-10-09,SHANKARA,-0.8528621908127209
2022-09-13,SHANTI,-0.3313696612665685
2024-08-26,SHANTI,-0.48117283950617284
2025-09-09,SHANTI,-0.49300322927879436
2021-04-16,SHARDAMOTR,-0.7984496124031008
2025-07-04,SHARDAMOTR,-0.49641216991963255
2024-06-27,SHAREINDIA,-0.7994951316263974
2014-02-20,SHARONBIO,-0.8800534175063737
2005-08-19,SHASUNCHEM,-0.8007441091360066
2022-01-04,SHEMAROO,-0.2767277023036031
2023-09-25,SHEMAROO,-0.23096663815226692
2025-09-09,SHEMAROO,-0.2370127653764763
2013-07-16,SHILPAMED,-0.3264137437365784
2015-11-06,SHILPAMED,-0.501163036582787
2025-10-03,SHILPAMED,-0.5056821829855538
2014-09-16,SHILPI,-0.5249415432579891
2018-02-07,SHILPI,-0.49559471365638763
2018-07-24,SHILPI,-0.7012987012987013
2019-12-18,SHIRPUR-G,-0.5073529411764706
2014-10-30,SHIVAMAUTO,-0.8053935860058309
2015-10-08,SHIVAMAUTO,-0.4964463397299218
2024-11-18,SHIVAMAUTO,-0.31887366818873675
2023-08-16,SHIVAMILLS,-0.21683389074693427
2013-06-14,SHLAKSHMI,-0.49056603773584917
2013-08-30,SHLAKSHMI,-0.25992779783393505
2013-11-29,SHLAKSHMI,-0.4903100775193798
2015-05-06,SHLAKSHMI,-0.30097087378640774
2011-01-12,SHOPERSTOP,-0.5153279551034724
2011-12-02,SHPRE,-0.2790697674418604
2021-04-27,SHRADHA,-0.3639455782312925
2023-01-20,SHRADHA,-0.4849642004773269
2025-05-12,SHRADHA,-0.582902063544055
2009-08-20,SHREEASHTA,-0.9083246255660049
2010-02-01,SHREEASHTA,-0.7598765432098765
2010-11-26,SHREEASHTA,-0.20000000000000007
2013-03-01,SHREEASHTA,-0.45833333333333337
2013-06-14,SHREEASHTA,-0.34615384615384615
2006-06-12,SHREERAMA,-0.807909604519774
2010-12-03,SHREERAMA,-0.24725274725274726
2018-02-07,SHREERAMA,-0.27472527472527475
2022-03-29,SHREERAMA,-0.32352941176470584
2025-04-21,SHREERAMA,-0.22857142857142854
2020-10-08,SHRENIK,-0.8169556840077071
2022-03-29,SHRENIK,-0.41666666666666663
2024-03-18,SHRENIK,-0.2413793103448275
2024-12-30,SHRENIK,-0.40909090909090906
2005-09-23,SHRENUJ,-0.7897497982243745
2014-07-15,SHRENUJ,-0.46424090338770385
2016-08-09,SHRENUJ,-0.44999999999999996
2008-03-17,SHREYANIND,-0.29558323895809735
2009-08-21,SHREYAS,-0.2438423645320198
2020-11-10,SHREYAS,-0.3893956670467503
2014-08-06,SHRIASTER,-0.30281690140845063
2023-07-24,SHRIPISTON,-0.47500616163653075
2023-11-06,SHRIPISTON,-0.31870740225831606
2025-01-10,SHRIRAMFIN,-0.8106660497891347
2005-04-08,SHRVINDPPR,-0.39344262295081966
2018-02-07,SHYAMCENT,-0.4
2018-07-24,SHYAMCENT,-0.28968253968253976
2020-03-04,SHYAMCENT,-0.2571428571428571
2024-07-15,SHYAMCENT,-0.38221415607985487
2009-08-21,SHYAMTEL,-0.2046855733662145
2018-03-19,SHYAMTEL,-0.3928571428571428
2021-10-12,SHYAMTEL,-0.375
2022-03-29,SHYAMTEL,-0.33215547703180215
2022-06-21,SHYAMTEL,-0.4635761589403974
2022-12-06,SHYAMTEL,-0.40192926045016075
2025-04-28,SHYAMTEL,-0.393178588346755
2008-11-20,SICAGEN,-0.20000000000000007
2022-03-29,SICAL,-0.2743362831858407
2022-12-15,SICAL,-0.24489795918367352
2006-06-13,SIEMENS,-0.810562865497076
2008-02-29,SIEMENS,-0.5228069150800141
2025-04-07,SIEMENS,-0.4293091728133275
2023-10-09,SIGACHI,-0.9033993641477134
2025-09-09,SIGIND,-0.20576728010433276
2025-10-06,SIGMA,-0.8839660479432888
2015-08-17,SIGNET,-0.9007502961695406
2025-03-25,SIGNPOST,-0.2840802859499587
2022-10-28,SIKKO,-0.3003484320557491
2023-02-28,SIKKO,-0.3038461538461539
2024-04-01,SIKKO,-0.2924205378973106
2025-02-13,SIKKO,-0.2000446030330063
2026-02-02,SIKKO,-0.9609548482605478
2006-02-17,SIL,-0.29889298892988936
2008-02-29,SIL,-0.5268361581920904
2024-03-11,SIL,-0.4412855377008653
2025-01-27,SILINV,-0.23259072439400308
2023-02-28,SILLYMONKS,-0.42097264437689963
2023-10-09,SILLYMONKS,-0.27020785219399535
2026-02-24,SILLYMONKS,-0.3066055746468118
2026-02-02,SILVER,-0.23526855844112438
2026-02-02,SILVER1,-0.23291395113790825
2026-02-27,SILVER1,-0.8968142656782208
2026-02-02,SILVER360,-0.22547303767790505
2026-02-02,SILVERADD,-0.21307830751314538
2026-02-02,SILVERAG,-0.2860382982859735
2026-02-02,SILVERBEES,-0.23226752303825748
2026-02-02,SILVERBETA,-0.2380570472138921
2026-02-02,SILVERBND,-0.27431139372076674
2026-02-02,SILVERCASE,-0.2452350698856416
2026-01-30,SILVERIETF,-0.201361470388019
2026-02-02,SILVERIETF,-0.20327309921582004
2026-03-06,SILVERTUC,-0.8950144884463928
2019-01-08,SIMBHALS,-0.22073578595317722
2019-12-10,SIMBHALS,-0.2787878787878788
2022-06-21,SIMBHALS,-0.3037383177570093
2008-12-01,SIMBHSUGAR,-0.6528221512247072
2006-09-13,SIMPLEXINF,-0.7891523381885883
2022-06-21,SIMPLEXINF,-0.35601173020527865
2005-10-10,SINTEX,-0.8084754298870422
2010-10-27,SINTEX,-0.5032671829622459
2017-05-25,SINTEX,-0.7516810758885687
2020-03-04,SINTEX,-0.5625
2023-05-11,SIRCA,-0.4529282755259524
2020-01-15,SIS,-0.49839751491543804
2009-11-20,SITASHREE,-0.20168067226890762
2018-02-07,SITASHREE,-0.264
2019-06-25,SITINET,-0.43157894736842106
2020-03-04,SITINET,-0.6818181818181819
2022-06-21,SITINET,-0.523076923076923
2017-10-25,SIYSIL,-0.7948052413003007
2025-10-31,SKFINDIA,-0.5725581023879881
2017-08-23,SKIL,-0.2493333333333334
2018-05-02,SKIL,-0.3418439716312057
2019-06-25,SKIL,-0.4600000000000001
2020-03-04,SKIL,-0.32727272727272727
2020-08-18,SKIL,-0.26
2021-04-27,SKIL,-0.3287671232876712
2021-07-20,SKIL,-0.3431372549019607
2009-08-21,SKMEGGPROD,-0.21867881548974943
2011-03-07,SKMEGGPROD,-0.359375
2026-01-12,SKMEGGPROD,-0.5352419706438017
2008-01-22,SKUMARSYNF,-0.21876201460976563
2008-03-24,SKUMARSYNF,-0.2608886933567972
2008-10-06,SKUMARSYNF,-0.2467866323907455
2008-10-08,SKUMARSYNF,-0.21087314662273482
2025-01-27,SKYGOLD,-0.7099014845416989
2011-05-31,SMARTLINK,-0.34373452204061417
2019-09-17,SMARTLINK,-0.25023607176581675
2025-02-24,SMARTLINK,-0.38611111111111107
2025-11-14,SMCGLOBAL,-0.5132078225335668
2010-03-12,SMPL,-0.20000000000000007
2013-03-01,SMPL,-0.3295454545454546
2018-12-18,SMPL,-0.41666666666666663
2019-08-23,SMPL,-0.33333333333333337
2008-08-22,SMSPHARMA,-0.2543622953768663
2015-12-17,SMSPHARMA,-0.893988397761692
2006-08-29,SMZSCHEM,-0.792016806722689
2007-03-12,SMZSCHEM,-0.25396825396825395
2008-02-29,SMZSCHEM,-0.36585365853658547
2006-06-12,SNOWCEMIND,-0.5751978891820579
2020-03-12,SNOWMAN,-0.20000000000000007
2010-06-11,SOFTPRO,-0.21775862068965524
2025-04-21,SOFTTECH,-0.3017422238438383
2006-06-12,SOFTTECHGR,-0.7404580152671756
2008-02-29,SOFTTECHGR,-0.2586206896551724
2011-04-19,SOFTTECHGR,-0.40384615384615385
2016-07-13,SOLARINDS,-0.7998798447224105
2009-11-20,SOLEMS,-0.21175278622087135
2010-11-11,SOMANYCERA,-0.8024064946361263
2013-03-01,SOMANYCERA,-0.30663741086121776
2008-02-29,SOMATEX,-0.2908653846153847
2018-02-07,SOMATEX,-0.31362467866323906
2018-07-24,SOMATEX,-0.39636363636363636
2019-06-25,SOMATEX,-0.42999999999999994
2021-07-20,SOMATEX,-0.23913043478260865
2022-02-14,SOMATEX,-0.5458015267175572
2022-06-21,SOMATEX,-0.22085889570552153
2025-03-10,SOMATEX,-0.36868186323092167
2022-07-14,SONAMCLOCK,-0.4906832298136645
2024-05-10,SONAMLTD,-0.4855421686746988
2025-02-03,SONAMLTD,-0.3443137254901961
2006-09-14,SONASTEER,-0.47226173541963024
2008-02-29,SONASTEER,-0.20546874999999998
2008-09-02,SONASTEER,-0.4716312056737588
2022-09-08,SONATSOFTW,-0.20058770027286088
2023-12-12,SONATSOFTW,-0.4647567720890654
2018-07-24,SORILINFRA,-0.24789410348977137
2018-10-31,SORILINFRA,-0.2716552501517384
2022-09-01,SOTL,-0.7786987033239957
2014-10-10,SOUISPAT,-0.8888888888888888
2015-01-06,SOUISPAT,-0.5714285714285714
2015-01-12,SOUISPAT,-0.2500000000000001
2015-01-21,SOUISPAT,-0.2500000000000001
2015-01-29,SOUISPAT,-0.2500000000000001
2008-10-16,SOUTHBANK,-0.21553497942386834
2010-09-23,SOUTHBANK,-0.9000231427910206
2019-09-17,SOUTHWEST,-0.31090487238979125
2013-06-14,SPANCO,-0.2047619047619048
2018-09-17,SPCENET,-0.375
2020-08-10,SPCENET,-0.5
2025-01-03,SPCENET,-0.20009857072449477
2025-01-06,SPCENET,-0.20024645717806533
2025-09-01,SPCENET,-0.47573739295908657
2026-01-19,SPCENET,-0.3417305585980286
2011-12-02,SPECTACLE,-0.391156462585034
2012-08-31,SPENTEX,-0.3030303030303031
2014-03-03,SPENTEX,-0.45833333333333337
2017-03-07,SPENTEX,-0.38211382113821146
2010-06-11,SPIC,-0.2159329140461217
2013-03-01,SPIC,-0.2520325203252032
2008-10-06,SPICETELE,-0.2890566037735849
2011-12-02,SPLIL,-0.2500000000000001
2014-03-03,SPLIL,-0.23870967741935478
2023-01-06,SPLPETRO,-0.510735524256651
2014-03-04,SPMLINFRA,-0.2288629737609329
2021-10-12,SPMLINFRA,-0.29209621993127144
2022-09-13,SPMLINFRA,-0.24759152215799618
2025-03-25,SPMLINFRA,-0.37091846855782584
2024-09-13,SPORTKING,-0.9063304823376045
2007-03-02,SPSL,-0.3231324059763009
2020-03-04,SPTL,-0.6111111111111112
2022-05-23,SPTL,-0.25
2022-11-22,SPTL,-0.26923076923076916
2011-01-14,SPYL,-0.20000000000000007
2013-04-10,SPYL,-0.8984168865435356
2020-11-10,SPYL,-0.33333333333333337
2021-03-08,SPYL,-0.33333333333333326
2025-12-08,SRD,-0.21833312935993143
2011-02-10,SREINFRA,-0.4402211472011057
2021-10-12,SREINFRA,-0.49011857707509876
2006-02-17,SRERAYHIST,-0.21739130434782616
2008-01-21,SRF,-0.22545679777020744
2021-10-13,SRF,-0.8068853682913417
2006-06-12,SRGINFOTEC,-0.7894736842105263
2008-06-13,SRGINFOTEC,-0.20000000000000007
2008-12-01,SRGINFOTEC,-0.29166666666666663
2012-09-03,SRGINFOTEC,-0.2500000000000001
2008-03-03,SRHHLINDST,-0.48287671232876717
2009-08-21,SRHHLINDST,-0.2142857142857142
2009-11-20,SRHHLINDST,-0.2543859649122807
2008-11-24,SRHHYPOLTD,-0.22421524663677128
2012-06-15,SRHHYPOLTD,-0.21466431095406358
2013-03-01,SRHHYPOLTD,-0.3446771378708552
2006-06-12,SRIADIKARI,-0.8536193029490616
2021-10-12,SRPL,-0.21229698375870065
2022-09-13,SRPL,-0.255776246453182
2023-05-19,SRPL,-0.8909853249475891
2024-08-26,SRPL,-0.6861538461538461
2015-06-25,SRSLTD,-0.43661971830985924
2018-07-24,SRSLTD,-0.25
2020-03-23,SRTRANSFIN,-0.2218109829574797
2021-12-06,SSWL,-0.544054794520548
2022-11-10,SSWL,-0.7950835053480954
2026-01-19,STALLION,-0.42342245989304816
2019-01-08,STAMPEDE,-0.3783783783783785
2019-06-25,STAMPEDE,-0.3793103448275862
2008-01-22,STAR,-0.23342790817642511
2013-12-19,STAR,-0.5763912501416751
2018-05-18,STAR,-0.2305933803796839
2024-12-20,STAR,-0.5405541900946096
2024-06-18,STARTECK,-0.28702439024390247
2008-03-19,STCINDIA,-0.5499575911789653
2018-02-07,STCINDIA,-0.34996773499677347
2019-12-10,STCINDIA,-0.31052631578947365
2025-08-29,STEELCAS,-0.8085805568233684
2006-06-12,STEELTUBES,-0.3793103448275861
2006-11-24,STEELTUBES,-0.28431372549019607
2007-06-08,STEELTUBES,-0.4285714285714285
2007-12-03,STEELTUBES,-0.27142857142857146
2008-02-29,STEELTUBES,-0.4418604651162791
2010-08-20,STEELTUBES,-0.22033898305084754
2018-10-16,STEELXIND,-0.2432432432432432
2022-07-12,STEELXIND,-0.8951925267714741
2006-05-05,STER,-0.7925451740464242
2010-06-21,STER,-0.7303751750571239
2005-03-18,STERLINBIO,-0.4925415949512335
2013-03-01,STERLINBIO,-0.21875
2017-01-09,STERTOOLS,-0.7940990516332982
2010-02-19,STINDIA,-0.3307086614173228
2013-03-01,STINDIA,-0.4355140186915888
2017-03-07,STINDIA,-0.40886699507389157
2019-12-17,STINDIA,-0.20895522388059706
2020-08-18,STINDIA,-0.21052631578947367
2025-05-09,STLTECH,-0.294124410716339
2010-12-03,STOREONE,-0.3437908496732026
2013-03-01,STOREONE,-0.3658051689860835
2016-08-16,STOREONE,-0.20000000000000007
2008-01-22,STRTECH,-0.314677700348432
2010-03-09,STRTECH,-0.7958228714905273
2022-12-06,SUBCAPCITY,-0.35807422266800404
2006-01-05,SUBEX,-0.4941213854464569
2014-06-30,SUBEX,-0.26190476190476186
2007-11-20,SUBROS,-0.7627048330221946
2011-11-23,SUBROS,-0.46842709529276694
2013-02-26,SUDAR,-0.20000000000000007
2015-09-08,SUDAR,-0.36111111111111116
2014-09-30,SUDARSCHEM,-0.9028024122029088
2011-03-07,SUJANATOW,-0.8405026582890285
2013-03-01,SUJANATOW,-0.5657894736842105
2014-08-06,SUJANAUNI,-0.33333333333333337
2018-05-02,SUJANAUNI,-0.35
2024-10-25,SUKHJITS,-0.5258278145695364
2018-10-16,SUMEETINDS,-0.623728813559322
2024-07-19,SUMEETINDS,-0.4896551724137931
2025-10-06,SUMEETINDS,-0.6736541210100048
2020-08-18,SUMIT,-0.48877805486284287
2021-10-12,SUMIT,-0.31666666666666665
2009-10-09,SUNCLAYTON,-0.5220602914753443
2012-04-13,SUNDARAM,-0.6705882352941177
2014-02-21,SUNDARAM,-0.20000000000000007
2015-03-11,SUNDARAM,-0.20895522388059706
2008-08-22,SUNDARMFIN,-0.5102805294264547
2012-12-13,SUNDARMFIN,-0.5179828914409944
2024-12-02,SUNDRMBRAK,-0.25123806154934547
2025-03-25,SUNDRMBRAK,-0.39812842361533785
2007-01-04,SUNDRMFAST,-0.5106914745903917
2016-11-17,SUNILHITEC,-0.20000000000000007
2016-12-01,SUNILHITEC,-0.9474722564734895
2010-11-25,SUNPHARMA,-0.8002947192469263
2013-07-29,SUNPHARMA,-0.49051284346191715
2010-12-09,SUNTECK,-0.20000000000000007
2017-07-25,SUNTECK,-0.49106670895443494
2007-07-23,SUNTV,-0.7517555081734186
2011-06-02,SUNTV,-0.2784910655195235
2015-06-08,SUNTV,-0.2181537598204265
2006-09-01,SUPERSPIN,-0.8992777413000657
2009-08-21,SUPERSPIN,-0.2657004830917874
2018-02-07,SUPERSPIN,-0.2534246575342465
2018-07-24,SUPERSPIN,-0.602112676056338
2018-10-16,SUPERSPIN,-0.2588235294117647
2020-03-04,SUPERSPIN,-0.31868131868131866
2022-03-29,SUPERSPIN,-0.26708074534161497
2022-06-21,SUPERSPIN,-0.40878378378378377
2024-06-03,SUPERSPIN,-0.20918367346938782
2010-06-11,SUPRAJIT,-0.8939735739606832
2022-03-03,SUPREMEENG,-0.8955916473317865
2024-05-13,SUPREMEENG,-0.2592592592592593
2006-11-13,SUPREMEIND,-0.4871850801614135
2010-10-18,SUPREMEIND,-0.8016528925619835
2019-11-14,SUPREMEINF,-0.2842465753424658
2022-03-29,SUPREMEINF,-0.4135021097046413
2015-02-23,SUPREMETEX,-0.5612535612535612
2016-08-09,SUPREMETEX,-0.2108843537414966
2016-10-13,SUPREMETEX,-0.3363228699551569
2017-03-07,SUPREMETEX,-0.3553719008264463
2016-05-23,SURANACORP,-0.38235294117647056
2015-05-06,SURANAIND,-0.2632375189107412
2015-09-08,SURANAIND,-0.31301939058171746
2014-11-25,SURANASOL,-0.49554069119286515
2020-03-04,SURANASOL,-0.3163841807909604
2021-04-27,SURANASOL,-0.23245614035087725
2025-01-06,SURANASOL,-0.3083511777301927
2010-08-17,SURANAT&P,-0.6658673061550759
2014-11-25,SURANAT&P,-0.7616645649432534
2022-03-29,SURANAT&P,-0.31818181818181823
2024-10-08,SURANAT&P,-0.24940778341793568
2005-02-24,SURANATELE,-0.4941262848751835
2008-08-22,SURYAJYOTI,-0.35733695652173914
2009-08-21,SURYAJYOTI,-0.24154589371980673
2012-06-15,SURYAJYOTI,-0.4468937875751503
2014-03-03,SURYAJYOTI,-0.23636363636363633
2005-10-10,SURYALAXMI,-0.49477920382858387
2010-12-23,SURYAPHARM,-0.8972074695905431
2013-06-14,SURYAPHARM,-0.5294117647058822
2014-03-03,SURYAPHARM,-0.2962962962962964
2023-10-06,SURYAROSNI,-0.4775045301579084
2025-01-01,SURYAROSNI,-0.5136634995375431
2006-06-12,SUTLEJINDS,-0.6056865770332819
2013-06-27,SUTLEJTEX,-0.26682464454976307
2017-09-26,SUTLEJTEX,-0.8999832092684839
2022-03-30,SUULD,-0.4751428571428572
2024-03-26,SUULD,-0.32558139534883723
2007-03-23,SUVEN,-0.7411014103425118
2008-02-29,SUVEN,-0.383483237939493
2020-02-03,SUVEN,-0.9105987725991043
2020-09-25,SUVENPHAR,-0.4805739813185326
2024-05-13,SUVIDHAA,-0.2981366459627329
2025-10-20,SUVIDHAA,-0.2383720930232558
2008-01-21,SUZLON,-0.8070272549949918
2008-10-24,SUZLON,-0.39537869062901154
2009-01-07,SUZLON,-0.22952029520295203
2013-02-28,SUZLON,-0.3402061855670103
2019-02-05,SUZLON,-0.2421052631578947
2016-08-23,SVOGL,-0.48
2024-02-26,SVPGLOB,-0.298804780876494
2025-07-14,SVPGLOB,-0.524517087667162
2014-02-03,SWANENERGY,-0.46940356312935705
2005-08-12,SWARAJENG,-0.6565386485172582
2012-07-17,SWELECTES,-0.479561139621306
2019-08-22,SWELECTES,-0.33315276273022754
2020-11-10,SWELECTES,-0.2117802779616148
2023-11-07,SWSOLAR,-0.20347495588434927
2012-02-15,SYMPHONY,-0.7715179378956889
2016-09-14,SYMPHONY,-0.4909224201129846
2013-06-14,SYNCOM,-0.2647058823529411
2019-12-23,SYNCOM,-0.7272727272727273
2019-06-11,SYNGENE,-0.491494532199271
2006-06-12,TAINWALCHM,-0.37243401759530803
2018-07-24,TAINWALCHM,-0.3803149606299212
2021-10-12,TAINWALCHM,-0.28257823446987385
2023-02-28,TAINWALCHM,-0.27968805388160234
2005-10-10,TAJGVK,-0.8019559902200489
2008-09-18,TAKE,-0.9033474776049033
2025-09-09,TAKE,-0.24182076813655762
2023-10-27,TALBROAUTO,-0.7599866367584595
2018-04-12,TALWALKARS,-0.5516315572077655
2019-09-23,TALWALKARS,-0.275
2019-07-18,TALWGYM,-0.20000000000000007
2008-05-02,TANLA,-0.4803066349458103
2011-06-17,TANLA,-0.2245430809399478
2013-06-14,TANLA,-0.29166666666666663
2020-12-21,TANLA,-0.30146977566581934
2024-12-05,TARACHAND,-0.8021468650890461
2012-08-31,TARAPUR,-0.23809523809523814
2014-03-03,TARAPUR,-0.24161073825503354
2021-05-06,TARAPUR,-0.3584905660377359
2022-03-29,TARAPUR,-0.28695652173913044
2026-01-27,TARAPUR,-0.29751588677065277
2025-02-14,TARIL,-0.5249719912730704
2013-12-02,TARMAT,-0.2832369942196532
2017-05-30,TARMAT,-0.21111111111111114
2024-07-22,TARMAT,-0.4595313046519761
2020-03-04,TATACHEM,-0.5652564014079646
2013-06-12,TATACOFFEE,-0.20000000000000007
2015-01-23,TATACOFFEE,-0.8981988257538064
2017-09-18,TATAELXSI,-0.5057171844580328
2005-08-22,TATAINVEST,-0.3346287584373082
2025-10-14,TATAINVEST,-0.8956863535577504
2009-08-21,TATAMETALI,-0.20823692734844979
2011-09-12,TATAMOTORS,-0.8086677997123807
2025-10-14,TATAMOTORS,-0.4015134317063943
2011-09-12,TATAMTRDVR,-0.8103467499163787
2011-09-26,TATAPOWER,-0.9021903704451398
2022-07-28,TATASTEEL,-0.8954033771106942
2010-06-30,TATATEA,-0.898220640569395
2026-02-02,TATSILV,-0.26889106967615306
2006-12-05,TCI,-0.7992084739844023
2016-09-12,TCI,-0.5004076086956522
2018-02-07,TCIDEVELOP,-0.23745988853234257
2006-06-12,TCIFINANCE,-0.3723723723723723
2011-09-06,TCIFINANCE,-0.43169877408056034
2014-03-03,TCIFINANCE,-0.3975240715268227
2014-08-06,TCIFINANCE,-0.23562152133580694
2020-08-18,TCIFINANCE,-0.2911392405063292
2022-06-21,TCIFINANCE,-0.3680555555555556
2025-09-22,TCIFINANCE,-0.24146054181389864
2024-11-18,TCLCONS,-0.23294406883835284
2006-07-28,TCS,-0.5112649365689319
2009-06-16,TCS,-0.49980719794344475
2018-05-31,TCS,-0.5045530861386984
2022-10-31,TDPOWERSYS,-0.7967073470390695
2017-05-30,TECHIN,-0.20175438596491235
2018-09-18,TECHIN,-0.3829787234042553
2019-12-10,TECHIN,-0.3764705882352941
2015-03-19,TECHM,-0.7546331012319228
2016-09-06,TECHNO,-0.48952306489444886
2020-03-04,TECHNOFAB,-0.5990566037735849
2025-01-06,TECILCHEM,-0.362589559877175
2025-07-14,TECILCHEM,-0.6328273244781784
2013-11-29,TECPRO,-0.201995012468828
2010-02-19,TELEDATAIT,-0.2678571428571429
2018-07-24,TERASOFT,-0.26212590299277605
2023-09-25,TERASOFT,-0.2427637721755369
2009-01-01,TEXMACOLTD,-0.8966897300230634
2010-11-15,TEXMACOLTD,-0.5992578849721707
2017-05-30,TEXMOPIPES,-0.22072936660268716
2018-02-07,TEXMOPIPES,-0.2451298701298702
2018-10-16,TEXMOPIPES,-0.33333333333333337
2025-09-19,TFCILTD,-0.8009895547003848
2008-02-29,TFL,-0.44243070362473347
2016-04-06,TFL,-0.4184397163120568
2017-08-23,TFL,-0.46842105263157896
2019-06-25,TFL,-0.22289156626506024
2020-03-04,TFL,-0.44354838709677413
2024-03-18,TFL,-0.2183098591549295
2025-09-09,TFL,-0.22992700729927007
2019-10-11,TGBHOTELS,-0.23076923076923073
2021-02-02,TGBHOTELS,-0.2016129032258065
2022-06-21,TGBHOTELS,-0.2543859649122807
2013-03-01,THANGAMAYL,-0.22227335480901977
2023-07-17,THANGAMAYL,-0.4642701930837524
2014-10-09,THEBYKE,-0.4933969769291965
2016-02-09,THEMISMED,-0.2696629213483146
2023-10-10,THEMISMED,-0.9019810040705563
2006-03-31,THERMAX,-0.7889724820387691
2010-06-11,THINKSOFT,-0.4207029200909249
2006-06-12,THIRUSUGAR,-0.2228047182175622
2008-02-29,THIRUSUGAR,-0.2795738427626745
2019-04-02,THIRUSUGAR,-0.4317817014446228
2007-05-14,THOMASCOOK,-0.8949636640189285
2019-12-19,THOMASCOOK,-0.5351170568561873
2012-12-03,THOMASCOTT,-0.363265306122449
2013-03-01,THOMASCOTT,-0.46341463414634143
2025-11-28,THYROCARE,-0.663954986102637
2010-09-28,TI,-0.6583665338645419
2025-09-15,TICL,-0.2941176470588236
2026-02-16,TICL,-0.32183908045977005
2016-03-16,TIDEWATER,-0.7574029134486261
2021-10-18,TIDEWATER,-0.8876506365456538
2014-03-03,TIJARIA,-0.40909090909090906
2016-03-09,TIJARIA,-0.3539325842696629
2017-05-30,TIJARIA,-0.31390134529147984
2018-07-24,TIJARIA,-0.3986486486486487
2022-03-29,TIJARIA,-0.4242424242424242
2025-06-23,TIJARIA,-0.38787878787878793
2015-02-23,TIMBOR,-0.4411764705882353
2008-02-29,TIMESGTY,-0.293193717277487
2011-03-07,TIMESGTY,-0.5620360551431601
2017-05-30,TIMESGTY,-0.21219822109275732
2008-10-29,TIMETECHNO,-0.8976813157185225
2025-09-23,TIMETECHNO,-0.5254290498116367
2008-12-01,TIMKEN,-0.4627085377821394
2025-03-25,TIPSFILMS,-0.2812353401094605
2018-02-07,TIPSINDLTD,-0.30667186890362863
2023-04-21,TIPSINDLTD,-0.9040297397769517
2018-08-14,TIRUMALCHM,-0.8922181433343255
2022-01-04,TIRUPATIFL,-0.5483271375464684
2011-06-23,TITAN,-0.9466738109937215
2020-05-27,TMRVL,-0.30243902439024384
2021-07-20,TMRVL,-0.22494887525562368
2008-02-29,TNPETRO,-0.42009884678747944
2008-08-22,TNPETRO,-0.238213399503722
2006-06-12,TNTELE,-0.37110481586402266
2007-03-02,TNTELE,-0.30513595166163143
2008-02-29,TNTELE,-0.40509259259259267
2024-10-08,TNTELE,-0.2740213523131674
2025-03-25,TNTELE,-0.2719802793755136
2025-10-06,TNTELE,-0.3388946819603754
2010-06-11,TODAYS,-0.23636363636363644
2010-12-03,TODAYS,-0.2790697674418605
2014-08-06,TODAYS,-0.21904761904761916
2015-02-09,TODAYS,-0.20000000000000007
2017-10-18,TODAYS,-0.23404255319148937
2006-06-12,TOKYOPLAST,-0.553784860557769
2007-03-05,TOKYOPLAST,-0.2155963302752293
2006-02-20,TORNTPHARM,-0.7541269353019584
2013-07-23,TORNTPHARM,-0.4946655959619135
2022-07-08,TORNTPHARM,-0.502569059368164
2023-09-18,TOTAL,-0.24343464148716443
2024-10-08,TOTAL,-0.34398111723052716
2024-01-31,TOUCHWOOD,-0.2618156293869911
2024-10-21,TPHQ,-0.2234636871508381
2025-04-15,TPHQ,-0.4530612244897959
2021-09-16,TPLPLASTEH,-0.4323485967503693
2022-10-19,TPLPLASTEH,-0.7777161862527716
2019-06-25,TREEHOUSE,-0.2713178294573644
2019-12-10,TREEHOUSE,-0.2535211267605634
2022-03-29,TREEHOUSE,-0.32579185520362
2024-05-27,TREEHOUSE,-0.3318385650224216
2025-08-04,TREEHOUSE,-0.26138828633405653
2026-03-09,TREJHARA,-0.3668567084758647
2016-09-12,TRENT,-0.8970274650290003
2020-03-23,TRENT,-0.20000000000000007
2013-06-14,TRF,-0.24889135254988914
2015-08-17,TRF,-0.20000000000000007
2020-09-16,TRF,-0.245224344735673
2021-08-09,TRF,-0.24204834605597958
2021-11-09,TRF,-0.20992822966507174
2022-02-14,TRF,-0.26152893840916136
2008-07-15,TRICOM,-0.7841357537490135
2013-11-29,TRICOM,-0.2702702702702703
2014-08-06,TRICOM,-0.20512820512820507
2015-06-10,TRICOM,-0.28846153846153844
2019-12-13,TRIDENT,-0.8877245508982036
2006-06-12,TRIGYN,-0.24117647058823533
2017-08-23,TRIGYN,-0.20764818355640535
2013-06-14,TRIL,-0.2320694380995889
2017-09-28,TRIL,-0.8964000651571917
2021-02-02,TRIL,-0.25111111111111106
2008-01-21,TRIVENI,-0.21746575342465757
2011-05-03,TRIVENI,-0.5995985950827898
2025-09-09,TRU,-0.5865607414763323
2021-12-14,TTKPRESTIG,-0.9016877169343078
2007-06-08,TTL,-0.24918032786885247
2017-08-23,TTL,-0.23655913978494625
2025-03-17,TTL,-0.9393033682032418
2025-09-22,TTL,-0.29140328697850815
2008-01-21,TTML,-0.21016617790811343
2025-09-09,TTML,-0.2063779417908369
2006-05-31,TUBEINVEST,-0.7897067942244663
2010-07-06,TULIP,-0.8034762327854287
2012-07-26,TULIP,-0.26024503591043513
2007-10-17,TV-18,-0.5066971896157031
2024-04-23,TV18BRDCST,-0.27716535433070866
2006-06-12,TVSELECT,-0.4897828863346104
