symbol,date,open_interest,open_interest_usd
LRCUSDT,2026-03-07,74871463.0,2385517.1183745
LRCUSDT,2026-03-08,68533632.0,2099870.48448
LRCUSDT,2026-03-09,66514636.0,2022710.08076
LRCUSDT,2026-03-10,65374521.0,2024648.91537
LRCUSDT,2026-03-11,63034903.0,1923588.22832472
LRCUSDT,2026-03-12,59001835.0,1842715.8098025
LRCUSDT,2026-03-13,58514239.0,1820377.97529
LRCUSDT,2026-03-14,60524278.0,1855069.1207
LRCUSDT,2026-03-15,64822056.0,1944067.26174648
LRCUSDT,2026-03-16,62328392.0,1811132.80518072
LTCUSDT,2026-02-17,1240865.741,68371702.3291
LTCUSDT,2026-02-18,1262324.296,68064526.04032
LTCUSDT,2026-02-19,1239641.068,66060229.44489939
LTCUSDT,2026-02-20,1282260.386,67549477.13448
LTCUSDT,2026-02-21,1228907.376,67774820.09792207
LTCUSDT,2026-02-22,1235832.71,67831004.55805168
LTCUSDT,2026-02-23,1227259.998,65584774.29312
LTCUSDT,2026-02-24,1264768.99,64897404.82943256
LTCUSDT,2026-02-25,1326329.241,67801950.79992
LTCUSDT,2026-02-26,1326310.303,75263727.67211372
LTCUSDT,2026-02-27,1287267.72,71546440.83800729
LTCUSDT,2026-02-28,1303704.084,71079784.54347537
LTCUSDT,2026-03-01,1250733.572,68020323.7563659
LTCUSDT,2026-03-02,1257222.808,66884253.3856
LTCUSDT,2026-03-03,1311665.92,71577609.2544
LTCUSDT,2026-03-04,1275063.143,69796956.44782
LTCUSDT,2026-03-05,1287940.856,73093522.499316
LTCUSDT,2026-03-06,1296016.842,71841898.30938417
LTCUSDT,2026-03-07,1243131.85,66855630.893
LTCUSDT,2026-03-08,1238428.485,66309103.52799151
LTCUSDT,2026-03-09,1239081.556,65119126.90013281
LTCUSDT,2026-03-10,1206601.47,64835168.50335565
LTCUSDT,2026-03-11,1202129.162,64711767.77211627
LTCUSDT,2026-03-12,1195327.572,65468091.11844
LTCUSDT,2026-03-13,1188964.436,64846120.33944
LTCUSDT,2026-03-14,1216821.699,67265903.52072
LTCUSDT,2026-03-15,1195977.647,65707785.79547627
LTCUSDT,2026-03-16,1198891.94,67425682.7056
MAGICUSDT,2026-02-17,43217751.8,3215400.73392
MAGICUSDT,2026-02-18,43118289.6,3301567.434672
MAGICUSDT,2026-02-19,37454700.0,2625029.129568
MAGICUSDT,2026-02-20,36536311.1,2534685.75686517
MAGICUSDT,2026-02-21,38767311.9,2705958.37062
MAGICUSDT,2026-02-22,38080210.3,2605165.05276347
MAGICUSDT,2026-02-23,37950470.4,2541713.02079539
MAGICUSDT,2026-02-24,37358898.5,2386112.847195
MAGICUSDT,2026-02-25,37786480.2,2361564.32494752
MAGICUSDT,2026-02-26,37616593.3,2416829.6314295
MAGICUSDT,2026-02-27,37600177.4,2343591.23321072
MAGICUSDT,2026-02-28,36615093.9,2321559.89042786
MAGICUSDT,2026-03-01,33633905.1,2126875.97727696
MAGICUSDT,2026-03-02,33451627.4,2008750.48890983
MAGICUSDT,2026-03-03,33821708.6,2036405.074806
MAGICUSDT,2026-03-04,33707924.9,2046071.04143
MAGICUSDT,2026-03-05,33187883.4,2045612.52112732
MAGICUSDT,2026-03-06,39330338.3,2544507.70058914
MAGICUSDT,2026-03-07,36633203.5,2229130.432975
MAGICUSDT,2026-03-08,36879924.0,2203706.01393096
MAGICUSDT,2026-03-09,34398753.6,2093164.15656
MAGICUSDT,2026-03-10,34366206.0,2106281.39671992
MAGICUSDT,2026-03-11,37308483.2,2426751.55557942
MAGICUSDT,2026-03-12,38303026.4,2501993.90262572
MAGICUSDT,2026-03-13,37010486.5,2391267.51842771
MAGICUSDT,2026-03-14,36185520.5,2331433.085815
MAGICUSDT,2026-03-15,34762094.8,2204891.19183724
MAGICUSDT,2026-03-16,33718399.2,2164546.56733214
MANAUSDT,2026-02-17,35712290.0,3671223.412
MANAUSDT,2026-02-18,35434361.0,3578870.461
MANAUSDT,2026-02-19,37579387.0,3684658.89535
MANAUSDT,2026-02-20,38330233.0,3698867.4845
MANAUSDT,2026-02-21,37529052.0,3694735.1694
MANAUSDT,2026-02-22,36105497.0,3513064.8581
MANAUSDT,2026-02-23,36912726.0,3493694.65019418
MANAUSDT,2026-02-24,38417596.0,3503684.7552
MANAUSDT,2026-02-25,40046180.0,3586135.419
MANAUSDT,2026-02-26,36765859.0,3674828.12428121
MANAUSDT,2026-02-27,34467311.0,3343152.00502146
MANAUSDT,2026-02-28,34898113.0,3355425.6464596
MANAUSDT,2026-03-01,35865180.0,3480050.7785628
MANAUSDT,2026-03-02,36003598.0,3434743.2492
MANAUSDT,2026-03-03,36681602.0,3570800.25878762
MANAUSDT,2026-03-04,38579923.0,3726820.5618
MANAUSDT,2026-03-05,37104541.0,3691901.8295
MANAUSDT,2026-03-06,35250031.0,3436995.40510323
MANAUSDT,2026-03-07,37595146.0,3532076.74904964
MANAUSDT,2026-03-08,37147736.0,3390232.77591336
MANAUSDT,2026-03-09,38858675.0,3453799.83560875
MANAUSDT,2026-03-10,40331020.0,3646217.8178256
MANAUSDT,2026-03-11,39191224.0,3558563.1392
MANAUSDT,2026-03-12,38842176.0,3585132.8448
MANAUSDT,2026-03-13,38109600.0,3506083.2
MANAUSDT,2026-03-14,38406971.0,3521919.2407
MANAUSDT,2026-03-15,38676345.0,3494407.77075
MANAUSDT,2026-03-16,39968706.0,3697105.305
MASKUSDT,2026-02-17,4719223.0,2230902.57377741
MASKUSDT,2026-02-18,4770233.0,2230083.9275
MASKUSDT,2026-02-19,4560284.0,2057144.1124
MASKUSDT,2026-02-20,4625495.0,2062508.2205
MASKUSDT,2026-02-21,4586750.0,2088805.95
MASKUSDT,2026-02-22,4595342.0,2045910.22556064
MASKUSDT,2026-02-23,4598490.0,1993905.264
MASKUSDT,2026-02-24,4759295.0,1963316.98553175
MASKUSDT,2026-02-25,4781695.0,1962885.7975
MASKUSDT,2026-02-26,4639102.0,2059297.3778
MASKUSDT,2026-02-27,4637838.0,1999371.9618
MASKUSDT,2026-02-28,4581650.0,1939618.161085
MASKUSDT,2026-03-01,4495323.0,1936862.77954848
MASKUSDT,2026-03-02,4390424.0,1835153.32776
MASKUSDT,2026-03-03,4552235.0,1982043.119
MASKUSDT,2026-03-04,4505145.0,1935410.292
MASKUSDT,2026-03-05,4499707.0,2084131.94601713
MASKUSDT,2026-03-06,4342372.0,1957107.0604
MASKUSDT,2026-03-07,4286911.0,1877238.3269
MASKUSDT,2026-03-08,4396925.0,1891376.11359775
MASKUSDT,2026-03-09,4377457.0,1850503.8471493
MASKUSDT,2026-03-10,4585523.0,2024508.4045
MASKUSDT,2026-03-11,4175495.0,1846403.889
MASKUSDT,2026-03-12,4102547.0,1835612.24519545
MASKUSDT,2026-03-13,4058838.0,1790353.4418
MASKUSDT,2026-03-14,4026849.0,1823759.9121
MASKUSDT,2026-03-15,4028025.0,1822278.51
MASKUSDT,2026-03-16,4018202.0,1850330.7889245
NEARUSDT,2026-02-17,43136483.0,45572485.60524634
NEARUSDT,2026-02-18,42663352.0,44497876.136
NEARUSDT,2026-02-19,44051372.0,44787493.77334716
NEARUSDT,2026-02-20,43740899.0,44065555.76242073
NEARUSDT,2026-02-21,40620101.0,42772966.353
NEARUSDT,2026-02-22,40131808.0,42445214.0985216
NEARUSDT,2026-02-23,41843359.0,42726101.98350683
NEARUSDT,2026-02-24,44818932.0,43952859.02543976
NEARUSDT,2026-02-25,45198060.0,43641222.7668732
NEARUSDT,2026-02-26,43134983.0,50569903.79791098
NEARUSDT,2026-02-27,44181283.0,49748124.658
NEARUSDT,2026-02-28,45180609.0,49407474.09790365
NEARUSDT,2026-03-01,43657883.0,51135174.29693479
NEARUSDT,2026-03-02,46297636.0,53196812.95466076
NEARUSDT,2026-03-03,49267124.0,66972147.38359084
NEARUSDT,2026-03-04,50438768.0,68387395.52259712
NEARUSDT,2026-03-05,47709833.0,62547591.063
NEARUSDT,2026-03-06,45373227.0,57700071.0423882
NEARUSDT,2026-03-07,46184552.0,56619189.479292
NEARUSDT,2026-03-08,44459350.0,53929191.55
NEARUSDT,2026-03-09,44923839.0,54375186.69033078
NEARUSDT,2026-03-10,44857654.0,55354345.036
NEARUSDT,2026-03-11,43314742.0,55614138.4156051
NEARUSDT,2026-03-12,43946531.0,57023735.82636011
NEARUSDT,2026-03-13,43722197.0,59768243.299
NEARUSDT,2026-03-14,42141988.0,56244906.68923084
NEARUSDT,2026-03-15,43262542.0,57282661.24134146
NEARUSDT,2026-03-16,42144911.0,56836854.97856851
ONTUSDT,2026-02-17,46361259.8,2203804.27438511
ONTUSDT,2026-02-18,45561854.0,2130986.23075312
ONTUSDT,2026-02-19,49198545.6,2260738.11240019
ONTUSDT,2026-02-20,47063090.0,2089460.9479918
ONTUSDT,2026-02-21,45991335.2,2062724.72120721
ONTUSDT,2026-02-22,44940003.0,1965784.93542729
ONTUSDT,2026-02-23,45098844.6,1889641.58874
ONTUSDT,2026-02-24,45927499.2,1837099.968
ONTUSDT,2026-02-25,45892418.9,1844875.23978
ONTUSDT,2026-02-26,43418291.6,1873548.34520951
ONTUSDT,2026-02-27,41865593.3,1807048.3715113
ONTUSDT,2026-02-28,40421551.0,1756817.6181824
ONTUSDT,2026-03-01,43709054.6,1900858.26750339
ONTUSDT,2026-03-02,42416652.0,1823916.036
ONTUSDT,2026-03-03,42276676.6,1830580.09678
ONTUSDT,2026-03-04,42659207.4,1800218.55228
ONTUSDT,2026-03-05,43072164.6,1903545.88686836
ONTUSDT,2026-03-06,41949274.0,1789049.70110282
ONTUSDT,2026-03-07,43558645.6,1787865.91541137
ONTUSDT,2026-03-08,43789219.2,1748961.11999664
ONTUSDT,2026-03-09,43818011.6,1713284.25356
ONTUSDT,2026-03-10,45387232.5,1799810.7344052
ONTUSDT,2026-03-11,44655244.1,1790675.28841
ONTUSDT,2026-03-12,43812524.8,1812099.16948544
ONTUSDT,2026-03-13,42042573.8,1754766.21845259
ONTUSDT,2026-03-14,40306048.2,1690637.59480948
ONTUSDT,2026-03-15,41090464.6,1661692.63575896
ONTUSDT,2026-03-16,43820833.8,1888677.93678
OPUSDT,2026-02-17,86210237.4,16397565.61642219
OPUSDT,2026-02-18,85469700.6,15965740.07208
OPUSDT,2026-02-19,100520531.0,16616043.7743
OPUSDT,2026-02-20,177977583.3,24740347.05443472
OPUSDT,2026-02-21,194675308.1,24976842.02923
OPUSDT,2026-02-22,182033064.3,23365440.11469355
OPUSDT,2026-02-23,187575295.8,22940458.67634
OPUSDT,2026-02-24,181165592.2,22065969.12996
OPUSDT,2026-02-25,183409898.2,21569004.02832
OPUSDT,2026-02-26,171495773.8,21285854.79400066
OPUSDT,2026-02-27,172853873.2,20631508.15425419
OPUSDT,2026-02-28,155987979.7,18663284.7832731
OPUSDT,2026-03-01,157668011.4,19330098.19764
OPUSDT,2026-03-02,156538095.7,19025120.44490027
OPUSDT,2026-03-03,149644241.9,18645672.54074
OPUSDT,2026-03-04,150914844.1,19081662.32396491
OPUSDT,2026-03-05,147393727.5,18958146.7674942
OPUSDT,2026-03-06,141475951.3,17705894.97965315
OPUSDT,2026-03-07,138005809.5,16619041.85608232
OPUSDT,2026-03-08,139112311.9,16177349.88400422
OPUSDT,2026-03-09,139613774.0,16090529.3376322
OPUSDT,2026-03-10,137245040.3,16236088.26749
OPUSDT,2026-03-11,138030128.4,16371175.183286
OPUSDT,2026-03-12,140110048.7,16858600.09867831
OPUSDT,2026-03-13,139298199.6,16701854.13204
OPUSDT,2026-03-14,139957867.1,17311247.22415323
OPUSDT,2026-03-15,135830814.0,16815854.7732
OPUSDT,2026-03-16,139571893.8,17917012.8890975
PENDLEUSDT,2026-02-17,8771992.0,10951647.09840864
PENDLEUSDT,2026-02-18,8486652.0,10334196.1404
PENDLEUSDT,2026-02-19,8121832.0,9686096.8432
PENDLEUSDT,2026-02-20,7987591.0,9514203.59432073
PENDLEUSDT,2026-02-21,7946278.0,9680950.4874
PENDLEUSDT,2026-02-22,7820524.0,9540280.76737724
PENDLEUSDT,2026-02-23,8059331.0,9669585.3338
PENDLEUSDT,2026-02-24,7680551.0,9112927.37097196
PENDLEUSDT,2026-02-25,7894556.0,9393732.1844
PENDLEUSDT,2026-02-26,7959908.0,10209845.08820144
PENDLEUSDT,2026-02-27,7746901.0,10084141.0317
PENDLEUSDT,2026-02-28,7579105.0,9495558.77874785
PENDLEUSDT,2026-03-01,7690755.0,9911182.33164165
PENDLEUSDT,2026-03-02,7607643.0,9575740.2441
PENDLEUSDT,2026-03-03,7719848.0,10167039.816
PENDLEUSDT,2026-03-04,7761557.0,9816149.17877344
PENDLEUSDT,2026-03-05,7735733.0,10071371.87994914
PENDLEUSDT,2026-03-06,7570395.0,9662095.1385
PENDLEUSDT,2026-03-07,7735227.0,9381283.3056
PENDLEUSDT,2026-03-08,7632168.0,9173102.7192
PENDLEUSDT,2026-03-09,7472609.0,8801629.17456807
PENDLEUSDT,2026-03-10,7536650.0,9155100.3676
PENDLEUSDT,2026-03-11,7860018.0,10049033.013
PENDLEUSDT,2026-03-12,7809363.0,10077079.56438816
PENDLEUSDT,2026-03-13,7925973.0,9979592.6043
PENDLEUSDT,2026-03-14,7811183.0,9958805.04205051
PENDLEUSDT,2026-03-15,7934687.0,10047694.1481
PENDLEUSDT,2026-03-16,8068427.0,10424407.684
PEOPLEUSDT,2026-02-17,387234417.0,2770662.253635
PEOPLEUSDT,2026-02-18,386962958.0,2697131.81726
PEOPLEUSDT,2026-02-19,393886405.0,2638463.8393487
PEOPLEUSDT,2026-02-20,382051835.0,2569298.590375
PEOPLEUSDT,2026-02-21,373624049.0,2578005.9381
PEOPLEUSDT,2026-02-22,380754852.0,2557518.91823844
PEOPLEUSDT,2026-02-23,395412895.0,2558321.43065
PEOPLEUSDT,2026-02-24,373444594.0,2326559.82062
PEOPLEUSDT,2026-02-25,374563471.0,2314802.25078
PEOPLEUSDT,2026-02-26,373174577.0,2548782.36091
PEOPLEUSDT,2026-02-27,383965380.0,2572568.046
PEOPLEUSDT,2026-02-28,378000980.0,2455116.3651
PEOPLEUSDT,2026-03-01,407009138.0,2622547.10033748
PEOPLEUSDT,2026-03-02,396083763.0,2454626.13941412
PEOPLEUSDT,2026-03-03,389831966.0,2476497.22536718
PEOPLEUSDT,2026-03-04,393398737.0,2570247.04426528
PEOPLEUSDT,2026-03-05,474039041.0,3352001.16476715
PEOPLEUSDT,2026-03-06,439780842.0,3129040.69083
PEOPLEUSDT,2026-03-07,411340765.0,2869101.835875
PEOPLEUSDT,2026-03-08,396225069.0,2708198.346615
PEOPLEUSDT,2026-03-09,381474363.0,2586148.22280405
PEOPLEUSDT,2026-03-10,425770302.0,3159841.52318394
PEOPLEUSDT,2026-03-11,412892078.0,3181288.04286142
PEOPLEUSDT,2026-03-12,384265620.0,2881992.15
PEOPLEUSDT,2026-03-13,358574211.0,2672550.40961997
PEOPLEUSDT,2026-03-14,364194054.0,2696856.96987
PEOPLEUSDT,2026-03-15,376010357.0,2690207.46029577
PEOPLEUSDT,2026-03-16,389974413.0,2824998.04623678
PYTHUSDT,2026-02-17,139145873.0,7924357.46735
PYTHUSDT,2026-02-18,129220707.0,7320353.05155
PYTHUSDT,2026-02-19,123012892.0,6586614.5905372
PYTHUSDT,2026-02-20,120866156.0,6385359.02148
PYTHUSDT,2026-02-21,117618369.0,6364588.7070018
PYTHUSDT,2026-02-22,116366476.0,6227078.5019214
PYTHUSDT,2026-02-23,116770924.0,6082597.43116
PYTHUSDT,2026-02-24,111043536.0,5609556.32635728
PYTHUSDT,2026-02-25,107682139.0,5407797.02058
PYTHUSDT,2026-02-26,109945418.0,5952227.23859236
PYTHUSDT,2026-02-27,107812510.0,5616957.3803681
PYTHUSDT,2026-02-28,109135614.0,5401121.53686
PYTHUSDT,2026-03-01,112120700.0,5508574.081525
PYTHUSDT,2026-03-02,105746275.0,5069476.4235
PYTHUSDT,2026-03-03,105213287.0,5147034.00004
PYTHUSDT,2026-03-04,112169119.0,5446932.41864
PYTHUSDT,2026-03-05,105677757.0,5347889.46997191
PYTHUSDT,2026-03-06,107493292.0,5291575.51008276
PYTHUSDT,2026-03-07,108870462.0,5180056.58196
PYTHUSDT,2026-03-08,110510282.0,5114415.85096
PYTHUSDT,2026-03-09,112528573.0,5128147.62761308
PYTHUSDT,2026-03-10,111658199.0,5214484.78974358
PYTHUSDT,2026-03-11,116403240.0,5385777.7012272
PYTHUSDT,2026-03-12,116492094.0,5461149.36672
PYTHUSDT,2026-03-13,113316555.0,5385935.85915
PYTHUSDT,2026-03-14,112916365.0,5428465.5390115
PYTHUSDT,2026-03-15,106038076.0,5140725.92448
PYTHUSDT,2026-03-16,103922960.0,5042071.819504
QTUMUSDT,2026-02-17,1972900.6,1943307.091
QTUMUSDT,2026-02-18,1939202.4,1868863.90264351
QTUMUSDT,2026-02-19,1872461.5,1768536.96571006
QTUMUSDT,2026-02-20,1890303.4,1771214.2858
QTUMUSDT,2026-02-21,1759175.7,1690567.8477
QTUMUSDT,2026-02-22,1758555.3,1652162.70435
QTUMUSDT,2026-02-23,1804951.9,1647921.0847
QTUMUSDT,2026-02-24,1792916.4,1577766.432
QTUMUSDT,2026-02-25,1778929.0,1544110.372
QTUMUSDT,2026-02-26,1767037.9,1680453.0429
QTUMUSDT,2026-02-27,1680821.8,1555658.36255348
QTUMUSDT,2026-02-28,1694789.1,1538868.5028
QTUMUSDT,2026-03-01,1833254.0,1669017.357275
QTUMUSDT,2026-03-02,1761652.3,1567870.547
QTUMUSDT,2026-03-03,1881962.1,1744578.8667
QTUMUSDT,2026-03-04,1904525.9,1734088.08695465
QTUMUSDT,2026-03-05,1857000.4,1746241.9323925
QTUMUSDT,2026-03-06,1776123.7,1650837.03539869
QTUMUSDT,2026-03-07,1788577.0,1591833.53
QTUMUSDT,2026-03-08,1762696.5,1534878.99422813
QTUMUSDT,2026-03-09,1700940.2,1452602.9308
QTUMUSDT,2026-03-10,1700782.0,1476342.555325
QTUMUSDT,2026-03-11,1687626.9,1484305.83015525
QTUMUSDT,2026-03-12,1734581.6,1553030.54139541
QTUMUSDT,2026-03-13,1792646.7,1581114.3894
QTUMUSDT,2026-03-14,1733278.0,1568616.59
QTUMUSDT,2026-03-15,1795014.9,1581408.1269
QTUMUSDT,2026-03-16,2143231.5,2029640.2305
RDNTUSDT,2026-02-17,255104714.0,1526998.14391978
RDNTUSDT,2026-02-18,255299287.0,1495548.32923174
RDNTUSDT,2026-02-19,251034455.0,1413575.016105
RDNTUSDT,2026-02-20,249944279.0,1395686.35449321
RDNTUSDT,2026-02-21,249861735.0,1424166.9143877
RDNTUSDT,2026-02-22,258947230.0,1469901.0037335
RDNTUSDT,2026-02-23,268697870.0,1459835.52771
RDNTUSDT,2026-02-24,269358228.0,1383647.42633724
RDNTUSDT,2026-02-25,273855147.0,1411786.26946881
RDNTUSDT,2026-02-26,263088137.0,1465990.24051688
RDNTUSDT,2026-02-27,267543898.0,1434035.29328
RDNTUSDT,2026-02-28,270449542.0,1429087.83387304
RDNTUSDT,2026-03-01,277067822.0,1508634.29079
RDNTUSDT,2026-03-02,261001367.0,1347550.057821
RDNTUSDT,2026-03-03,267681930.0,1421856.8148582
RDNTUSDT,2026-03-04,260425196.0,1384696.39264376
RDNTUSDT,2026-03-05,261253204.0,1501944.669796
RDNTUSDT,2026-03-06,234737374.0,1302557.688326
RDNTUSDT,2026-03-07,244564104.0,1309151.648712
RDNTUSDT,2026-03-08,241943463.0,1253509.081803
RDNTUSDT,2026-03-09,248586099.0,1268534.863197
RDNTUSDT,2026-03-10,240225635.0,1262513.03151155
RDNTUSDT,2026-03-11,241741242.0,1291381.714764
RDNTUSDT,2026-03-12,244581333.0,1419496.24883874
RDNTUSDT,2026-03-13,212453426.0,1198237.32264
RDNTUSDT,2026-03-14,234538883.0,1253561.07646957
RDNTUSDT,2026-03-15,239394353.0,1309247.716557
RDNTUSDT,2026-03-16,255274793.0,1377738.47980444
RUNEUSDT,2026-02-17,7131975.0,2902037.35717125
RUNEUSDT,2026-02-18,7066715.0,2850006.1595
RUNEUSDT,2026-02-19,6836942.0,2717982.26219352
RUNEUSDT,2026-02-20,6561803.0,2603067.2501
RUNEUSDT,2026-02-21,7445013.0,3084468.8859
RUNEUSDT,2026-02-22,6849047.0,2796284.59582591
RUNEUSDT,2026-02-23,6601215.0,2653028.3085
RUNEUSDT,2026-02-24,6825815.0,2629303.938
RUNEUSDT,2026-02-25,7303903.0,2832453.5834
RUNEUSDT,2026-02-26,7323285.0,3036946.2236991
RUNEUSDT,2026-02-27,7338870.0,2972242.35
RUNEUSDT,2026-02-28,7226675.0,2870139.37765875
RUNEUSDT,2026-03-01,7060519.0,2816749.00893878
RUNEUSDT,2026-03-02,6669407.0,2613901.53609091
RUNEUSDT,2026-03-03,7198109.0,2924591.6867
RUNEUSDT,2026-03-04,7332452.0,2990173.9256
RUNEUSDT,2026-03-05,7469167.0,3265519.8124
RUNEUSDT,2026-03-06,7038353.0,3087021.6258
RUNEUSDT,2026-03-07,7408448.0,3129759.977296
RUNEUSDT,2026-03-08,7381502.0,3092849.338
RUNEUSDT,2026-03-09,7203073.0,2951099.0081
RUNEUSDT,2026-03-10,6931394.0,2897683.40174376
RUNEUSDT,2026-03-11,6965613.0,2982039.10819632
RUNEUSDT,2026-03-12,7547263.0,3256289.03672111
RUNEUSDT,2026-03-13,7364541.0,3197683.7022
RUNEUSDT,2026-03-14,9068167.0,4102438.7508
RUNEUSDT,2026-03-15,8391262.0,3729915.959
RUNEUSDT,2026-03-16,8118929.0,3642151.5494
SANDUSDT,2026-02-17,99851231.0,8782109.47783814
SANDUSDT,2026-02-18,98280798.0,8420698.77264
SANDUSDT,2026-02-19,97422720.0,8203067.0652672
SANDUSDT,2026-02-20,99218125.0,8188471.85625
SANDUSDT,2026-02-21,94497441.0,8010759.74783784
SANDUSDT,2026-02-22,93695433.0,7888140.73706061
SANDUSDT,2026-02-23,94531651.0,7698657.65744
SANDUSDT,2026-02-24,92983865.0,7308618.26399445
SANDUSDT,2026-02-25,94047231.0,7341158.50731651
SANDUSDT,2026-02-26,101766967.0,8969740.47138
SANDUSDT,2026-02-27,93569722.0,7948747.8839
SANDUSDT,2026-02-28,85968746.0,7185909.11752516
SANDUSDT,2026-03-01,84043175.0,7087447.51222025
SANDUSDT,2026-03-02,82063656.0,6765327.80064
SANDUSDT,2026-03-03,88558666.0,7534571.30328
SANDUSDT,2026-03-04,86431189.0,7264541.43545
SANDUSDT,2026-03-05,91241909.0,7920593.33064648
SANDUSDT,2026-03-06,94069469.0,7933302.57407519
SANDUSDT,2026-03-07,96732621.0,7825669.0389
SANDUSDT,2026-03-08,96893513.0,7659546.53699534
SANDUSDT,2026-03-09,100979540.0,7844090.6672
SANDUSDT,2026-03-10,109388074.0,8823273.77138146
SANDUSDT,2026-03-11,108972429.0,8861264.15084853
SANDUSDT,2026-03-12,108754686.0,8985312.15732
SANDUSDT,2026-03-13,107931286.0,8915124.2236
SANDUSDT,2026-03-14,108185385.0,9114970.28875125
SANDUSDT,2026-03-15,102181442.0,8423966.82709692
SANDUSDT,2026-03-16,106116004.0,9020921.50004
SEIUSDT,2026-02-17,182487403.0,13923788.8489
SEIUSDT,2026-02-18,179555337.0,13332172.30535385
SEIUSDT,2026-02-19,186457523.0,13555461.9221
SEIUSDT,2026-02-20,187152127.0,13146454.37308325
SEIUSDT,2026-02-21,190336082.0,13624395.69489986
SEIUSDT,2026-02-22,190339412.0,13409028.99318188
SEIUSDT,2026-02-23,192148137.0,13239006.6393
SEIUSDT,2026-02-24,185089528.0,12320621.39757072
SEIUSDT,2026-02-25,192657319.0,12686950.68686198
SEIUSDT,2026-02-26,184919121.0,13168865.41752699
SEIUSDT,2026-02-27,178365831.0,12556954.5024
SEIUSDT,2026-02-28,172705503.0,11895195.1424268
SEIUSDT,2026-03-01,192337473.0,13200288.10559151
SEIUSDT,2026-03-02,183114466.0,12557990.07828
SEIUSDT,2026-03-03,184098075.0,12727732.71495075
SEIUSDT,2026-03-04,207884773.0,14075877.97983
SEIUSDT,2026-03-05,202700205.0,14169356.4841191
SEIUSDT,2026-03-06,222650267.0,15051480.89208715
SEIUSDT,2026-03-07,226072428.0,14986341.25212
SEIUSDT,2026-03-08,229745892.0,14862261.75348
SEIUSDT,2026-03-09,234148744.0,14678784.76136
SEIUSDT,2026-03-10,265278767.0,16996482.22695709
SEIUSDT,2026-03-11,242325802.0,15431307.07136
SEIUSDT,2026-03-12,264330928.0,16597338.96912
SEIUSDT,2026-03-13,262172167.0,17224963.05718032
SEIUSDT,2026-03-14,222416136.0,14745028.80457008
SEIUSDT,2026-03-15,216186345.0,14374230.07905
SEIUSDT,2026-03-16,217156373.0,14714116.26675368
SKLUSDT,2026-02-17,287474116.0,2049690.44708
SKLUSDT,2026-02-18,270773040.0,1887288.0888
SKLUSDT,2026-02-19,254767115.0,1720944.21881155
SKLUSDT,2026-02-20,240344710.0,1600695.7686
SKLUSDT,2026-02-21,241065678.0,1640454.34944678
SKLUSDT,2026-02-22,247294478.0,1666764.78172
SKLUSDT,2026-02-23,248678714.0,1631285.11488434
SKLUSDT,2026-02-24,231201239.0,1476520.4726257
SKLUSDT,2026-02-25,234870674.0,1480871.3431037
SKLUSDT,2026-02-26,238869314.0,1588480.9381
SKLUSDT,2026-02-27,251615998.0,1669356.40337092
SKLUSDT,2026-02-28,270243391.0,1855231.68895064
SKLUSDT,2026-03-01,270867713.0,1801384.05588946
SKLUSDT,2026-03-02,268980755.0,1738971.3403052
SKLUSDT,2026-03-03,264926731.0,1725626.7550416
SKLUSDT,2026-03-04,269529889.0,1779705.857067
SKLUSDT,2026-03-05,266958244.0,1808991.81839964
SKLUSDT,2026-03-06,267427359.0,1782435.43901808
SKLUSDT,2026-03-07,261553025.0,1677807.72923975
SKLUSDT,2026-03-08,256946210.0,1608483.2746
SKLUSDT,2026-03-09,282912535.0,1850214.0293958
SKLUSDT,2026-03-10,238854032.0,1571212.87352016
SKLUSDT,2026-03-11,235978057.0,1559399.63538968
SKLUSDT,2026-03-12,245919290.0,1625354.363397
SKLUSDT,2026-03-13,238472503.0,1583457.41992
SKLUSDT,2026-03-14,246124679.0,1600211.59672677
SKLUSDT,2026-03-15,249945048.0,1613380.28813712
SKLUSDT,2026-03-16,241912333.0,1605988.24333376
SOLUSDT,2026-02-17,9406485.98,812626323.8122
SOLUSDT,2026-02-18,9284019.56,789420183.1868
SOLUSDT,2026-02-19,9951667.28,811612689.0397918
SOLUSDT,2026-02-20,9622631.25,793385946.5625
SOLUSDT,2026-02-21,9374077.94,793234475.2828
SOLUSDT,2026-02-22,9709741.62,826830033.2618141
SOLUSDT,2026-02-23,9736947.94,805635072.5556
SOLUSDT,2026-02-24,10285845.38,800958779.7406
SOLUSDT,2026-02-25,10436912.46,823399271.7721978
SOLUSDT,2026-02-26,10421677.82,917316081.7164
SOLUSDT,2026-02-27,9990703.66,857835357.7372766
SOLUSDT,2026-02-28,10226954.15,836606785.3000312
SOLUSDT,2026-03-01,9906834.76,835300493.8874055
SOLUSDT,2026-03-02,9576130.65,800085715.8075
SOLUSDT,2026-03-03,9587949.79,830220572.3161
SOLUSDT,2026-03-04,9587437.45,833406119.9269099
SOLUSDT,2026-03-05,9850334.66,894827530.3807251
SOLUSDT,2026-03-06,9228149.86,818813737.0778
SOLUSDT,2026-03-07,9257393.46,783679493.9311879
SOLUSDT,2026-03-08,9424877.96,783809593.8518295
SOLUSDT,2026-03-09,9511114.69,775760066.0001361
SOLUSDT,2026-03-10,9535648.04,809824262.0745282
SOLUSDT,2026-03-11,9321291.22,800046425.4126
SOLUSDT,2026-03-12,9514331.9,823212603.6965743
